BuildingCode,Longitude,Latitude
2402001623,125.5572383,10.3254983
2402001625,125.5571783,10.3254583
2402001626,125.5571783,10.3254583
2402001628,125.5571783,10.3254583
2402001629,125.556515,10.32635
2402001645,125.5302866,10.31458763
2402001646,125.6206749,10.25653809
2402001647,125.5309614,10.31444713
2402001648,125.6233887,10.2595023
2402001649,125.6207085,10.25652742
2402001650,125.620653,10.25650021
2402001651,125.6233887,10.2595023
2402001652,125.5317313,10.31436995
2402001653,125.6200308,10.25676633
2402001654,125.6233887,10.2595023
2402001655,125.6233895,10.25949463
2402001656,125.6233887,10.2595023
2402001657,125.6233887,10.2595023
2402001658,125.6233887,10.2595023
2402001659,125.6233887,10.2595023
2402001660,125.5341052,10.31681765
2402001661,125.6207455,10.25651436
2402001662,125.6207842,10.2565037
2402001663,125.6208128,10.25646986
2402001664,125.6233887,10.2595023
2402001665,125.6233887,10.2595023
2402001666,125.6233887,10.2595023
2402001667,125.6210129,10.2562988
2402001668,125.6210182,10.2563017
2402001669,125.6208599,10.25646251
2402001670,125.620907,10.25644522
2402001671,125.6209373,10.25644448
2402001694,125.5562408,10.3307199
2402001696,125.5562886,10.3307029
2402001702,125.5562573,10.3282698
2402001703,125.5562467,10.3282702
2402001704,125.5562856,10.3288148
2402001706,125.556346,10.3295591
2402001707,125.5565031,10.3297002
2402001708,125.5563597,10.3297879
2402001709,125.5561109,10.3303851
2402001710,125.5562506,10.3301698
2402001712,125.556388,10.3302111
2402001714,125.5563925,10.3302101
2402001715,125.5564041,10.3302016
2402001716,125.556673,10.3301781
2402001717,125.5564081,10.330213
2402001718,125.5564857,10.330213
2402001719,125.5566113,10.3304297
2402001732,125.5841077,10.31900597
2402001737,125.5847636,10.3171234
2402001738,125.6015148,10.2918857
2402001739,125.6015148,10.2918857
2402001742,125.586815,10.3180511
2402001744,125.5847636,10.3171234
2402001745,125.586815,10.3180511
2402001746,125.5847636,10.3171234
2402001749,125.5847636,10.3171234
2402001751,125.5847636,10.3171234
2402001755,125.5847636,10.3171234
2402001756,125.5847636,10.3171234
2402001757,125.58487,10.3187283
2402001758,125.584445,10.3201183
2402001759,125.584335,10.319795
2402001760,125.5844067,10.3198683
2402001761,125.584295,10.3200667
2402001763,125.5850017,10.31984
2402001764,125.58509,10.3198917
2402001765,125.5850567,10.319455
2402001766,125.5837379,10.3193289
2402001767,125.5837379,10.3193289
2402001769,125.5837379,10.3193289
2402001770,125.5850133,10.319625
2402001771,125.584945,10.3206683
2402001773,125.585135,10.3209833
2402001774,125.5852983,10.32017
2402001775,125.5852,10.3200133
2402001776,125.58434,10.3201633
2402001777,125.5847217,10.3206283
2402001818,125.5843616,10.3199459
2402001820,125.5841167,10.32035833
2402001821,125.5841167,10.32035833
2402001822,125.5846317,10.31993167
2402001823,125.5846317,10.31993167
2402001826,125.5846317,10.31993167
2402001827,125.5846317,10.31993167
2402001828,125.5846884,10.3203628
2402001829,125.5843633,10.32026
2402001830,125.5843633,10.32026
2402001831,125.5843633,10.32026
2402001832,125.58531,10.31994167
2402001834,125.5850433,10.319715
2402001835,125.5849917,10.32001
2402001837,125.5850967,10.31986667
2402001855,125.6273405,10.2573222
2402001856,125.6273397,10.2573208
2402001857,125.6236191,10.2608598
2402001858,125.6272935,10.257029
2402001859,125.6273405,10.2573211
2402001860,125.6273414,10.2573179
2402001861,125.62734,10.2573208
2402001862,125.6262254,10.2593103
2402001863,125.6272976,10.2570315
2402001864,125.6272969,10.2570297
2402001865,125.6270409,10.2577286
2402001866,125.6270409,10.2577286
2402001867,125.6270409,10.2577287
2402001868,125.6203486,10.25666168
2402001869,125.6271274,10.257486
2402001870,125.6271274,10.257486
2402001871,125.6271274,10.257486
2402001872,125.6271092,10.2576563
2402001873,125.6269862,10.2573956
2402001874,125.6271001,10.257421
2402001875,125.6272934,10.2573486
2402001876,125.6269885,10.2586009
2402001877,125.6269775,10.2575767
2402001878,125.6271037,10.2576432
2402001879,125.6203537,10.25663777
2402001908,125.6229953,10.2561607
2402001909,125.6230219,10.2561628
2402001910,125.6230239,10.2561544
2402001911,125.6260159,10.2562653
2402001912,125.620162,10.25670619
2402001913,125.6201418,10.25666574
2402001914,125.620986,10.25642554
2402001915,125.6237304,10.2615331
2402001916,125.5188402,10.30922055
2402001917,125.6202949,10.25668247
2402001918,125.6259208,10.2562292
2402001919,125.6259208,10.2562292
2402001920,125.6209911,10.25639171
2402001921,125.620315,10.25665856
2402001922,125.6257662,10.256267
2402001923,125.6197701,10.25627646
2402001924,125.61006,10.257028
2402001925,125.6206228,10.25655519
2402001947,125.5563494,10.33972435
2402001948,125.5528793,10.34853465
2402001949,125.5536523,10.34781574
2402001950,125.5538445,10.34790084
2402001951,125.5527901,10.34832909
2402001952,125.5533869,10.34676801
2402001953,125.553596,10.34788606
2402001954,125.553709,10.34792204
2402001966,125.6212683,10.2563917
2402001967,125.62116,10.25633
2402001968,125.621255,10.2563333
2402001969,125.6200863,10.25675732
2402001970,125.6209944,10.25635125
2402001971,125.6209406,10.25636872
2402001972,125.5188431,10.30921767
2402001973,125.6214517,10.2568283
2402001974,125.6209877,10.25634978
2402001975,125.6209692,10.25628284
2402001976,125.6209305,10.25620929
2402001977,125.6209473,10.25617545
2402001978,125.6221377,10.25595725
2402001979,125.6209457,10.25614162
2402001980,125.6210247,10.25617067
2402001981,125.6210701,10.2561749
2402001982,125.6237304,10.2591632
2402001983,125.6214883,10.256425
2402001984,125.6214883,10.256425
2402001985,125.6214883,10.256425
2402001986,125.621715,10.2566717
2402002012,125.6231014,10.2561162
2402002013,125.6210073,10.256263
2402002014,125.6204058,10.25661147
2402002015,125.61006,10.2567318
2402002016,125.6203873,10.25658426
2402002017,125.6208272,10.2557934
2402002018,125.6210331,10.25615099
2402002019,125.6202578,10.25661241
2402002020,125.6210819,10.25614032
2402002021,125.6210213,10.25612459
2402002022,125.6237304,10.2591632
2402002023,125.6210684,10.25609738
2402002024,125.5350355,10.31651955
2402002025,125.6203755,10.2565587
2402002026,125.6210146,10.25608009
2402002027,125.6210516,10.25606777
2402002028,125.6204731,10.25660761
2402002029,125.6200813,10.25672182
2402002030,125.6209743,10.25601077
2402002031,125.6203116,10.25666481
2402002032,125.6210197,10.25601996
2402002033,125.6197802,10.25630202
2402002034,125.6203083,10.25663594
2402002064,125.6208422,10.2565442
2402002067,125.6161967,10.2555983
2402002069,125.6208323,10.2565427
2402002071,125.6196161,10.2568057
2402002072,125.6195028,10.2568246
2402002073,125.6194731,10.2568621
2402002074,125.6194866,10.2568597
2402002075,125.6195258,10.2568226
2402002076,125.6195359,10.2568134
2402002077,125.6194708,10.2568715
2402002078,125.6196057,10.2567976
2402002079,125.6194837,10.2567354
2402002082,125.6195449,10.2568366
2402002083,125.6196177,10.2567921
2402002084,125.619591,10.2567207
2402002085,125.6195995,10.256828
2402002086,125.6196079,10.2568067
2402002087,125.6195396,10.2568236
2402002088,125.6196109,10.2568079
2402002089,125.6199926,10.2567994
2402002090,125.6200458,10.2567862
2402002091,125.6204298,10.2567475
2402002092,125.6208316,10.2565467
2402002093,125.6208292,10.2565003
2402002094,125.6210236,10.256336
2402002095,125.619967,10.2567984
2402002096,125.6188335,10.2567599
2402002097,125.6207737,10.2565977
2402002098,125.6207256,10.2565727
2402002099,125.6208006,10.2564933
2402002100,125.6208171,10.2564932
2402002101,125.6208162,10.2564837
2402002102,125.6197181,10.2571365
2402002104,125.6195679,10.2568192
2402002105,125.6206177,10.25652798
2402002106,125.6195127,10.2566301
2402002107,125.5383076,10.31839914
2401000002,125.5556361,10.3276355
2401000010,125.5802166,10.27888473
2401000045,125.5541956,10.31250757
2401000051,125.5510061,10.3195903
2401000054,125.5640941,10.30889234
2401000066,125.54649,10.31099351
2401000081,125.538891,10.30875222
2401000086,125.5640017,10.30886045
2401000088,125.5374772,10.31010514
2401000093,125.5593859,10.3201329
2401000111,125.6208528,10.2565532
2401000112,125.6213103,10.2560769
2401000113,125.6213094,10.2561026
2401000118,125.6208037,10.2565492
2401000125,125.620799,10.2565103
2401000127,125.6208318,10.2565437
2401000138,125.6212672,10.2563243
2401000141,125.6211415,10.2563075
2401000143,125.6209038,10.2564462
2401000147,125.5808104,10.278314
2401000150,125.5808502,10.2784341
2401000152,125.5808879,10.2783775
2401000154,125.5808904,10.2783774
2401000157,125.5806183,10.2783217
2401000159,125.5808611,10.2784075
2401000161,125.5808536,10.2784161
2401000163,125.5807899,10.2780381
2401000168,125.5802364,10.27888443
2401000170,125.5802146,10.27885993
2401000172,125.5808483,10.2784208
2401000174,125.5808537,10.2784198
2401000176,125.5808532,10.2785278
2401000178,125.5808526,10.2785308
2401000180,125.5809195,10.2783814
2401000182,125.5809,10.2783733
2401000184,125.5808714,10.2783997
2401000186,125.5808739,10.2783981
2401000190,125.5811319,10.2783776
2401000192,125.5808091,10.2783247
2401000194,125.5808523,10.2785334
2401000196,125.5808599,10.2785285
2401000198,125.5808525,10.2785241
2401000200,125.5808519,10.2785304
2401000202,125.5811762,10.2783908
2401000204,125.5811951,10.2783772
2401000206,125.5810906,10.2784337
2401000208,125.5808267,10.2785
2401000210,125.5808534,10.2784573
2401000213,125.5808827,10.2784619
2401000215,125.5808533,10.278509
2401000217,125.580858,10.2785269
2401000219,125.5808771,10.2785099
2401000222,125.581184,10.2783829
2401000224,125.5814092,10.2775728
2401000226,125.5861428,10.2794226
2401000228,125.5858788,10.279352
2401000230,125.5854467,10.278665
2401000232,125.5856317,10.279165
2401000234,125.5861138,10.2794013
2401000236,125.5860059,10.2793471
2401000238,125.5802132,10.2788264
2401000241,125.58077,10.27808833
2401000243,125.58077,10.27808833
2401000247,125.5850633,10.27840833
2401000250,125.5850633,10.27840833
2401000252,125.5850633,10.27840833
2401000254,125.5850633,10.27840833
2401000257,125.5288989,10.2830447
2401000258,125.5289288,10.2830764
2401000259,125.5289487,10.2830777
2401000270,125.5287693,10.2829283
2401000273,125.5289506,10.2830801
2402000001,125.5533244,10.3466608
2402000005,125.5847636,10.3171234
2402000010,125.5533359,10.3466854
2402000012,125.5534555,10.34681606
2402000016,125.5535161,10.3470857
2402000019,125.5854474,10.316444
2402000021,125.586815,10.3014444
2402000023,125.5854474,10.316444
2402000025,125.5874987,10.3158888
2402000027,125.5851665,10.3215871
2402000031,125.5851713,10.3215221
2402000035,125.5851593,10.3215651
2402000037,125.5851568,10.3215673
2402000039,125.5851608,10.3215567
2402000040,125.585702,10.3211141
2402000043,125.5852664,10.3214265
2402000045,125.5837379,10.3193289
2402000046,125.5851576,10.3215585
2402000050,125.5851546,10.3215613
2402000052,125.5847963,10.3204515
2402000054,125.5855068,10.3211105
2402000056,125.5848165,10.3204373
2402000058,125.585171,10.321571
2402000060,125.5849563,10.3207138
2402000062,125.5847558,10.3204281
2402000064,125.5874987,10.3126266
2402000066,125.5847298,10.3203953
2402000068,125.5847639,10.3204455
