#,false,QR,Unique Code,Longitude,Latitude,Region,Province,Municipality,Barangay,Purok,Street,Landmark,House Number,Building Name,Floor,Unit Number,Date Added,Date Modified,Delete,source_file
449,False,,2402000878,125.5580913,10.3267155,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 15, 2024","Feb 15, 2024",,download (4).xls
450,False,,2402000880,125.5557146,10.3272547,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 15, 2024","Feb 15, 2024",,download (4).xls
451,False,,2402000882,125.5557888,10.3295843,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 15, 2024","Feb 15, 2024",,download (4).xls
452,False,,2402000884,125.6025482,10.2987487,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
453,False,,2402000886,125.6024782,10.2987301,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
454,False,,2402000888,125.6021,10.2984033,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
455,False,,2402000890,125.6022933,10.2982967,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
456,False,,2402000892,125.601785,10.298375,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
457,False,,2402000894,125.6024418,10.2988174,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
458,False,,2402000896,125.6026908,10.298601,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
459,False,,2402000898,125.6023919,10.2986975,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
460,False,,2402000900,125.6024965,10.2987166,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
461,False,,2402000902,125.6023108,10.2992085,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
462,False,,2402000904,125.602309,10.2992137,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
463,False,,2402000906,125.6026051,10.29884,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
464,False,,2402000910,125.60221,10.29958,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
465,False,,2402000912,125.6025390416582,10.298819444919303,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Oct 22, 2024",,download (4).xls
466,False,,2402000914,125.602345,10.2990067,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
467,False,,2402000916,125.6021217,10.29915,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
468,False,,2402000918,125.60218,10.29903,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
469,False,,2402000920,125.60138,10.2989133,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
470,False,,2402000922,125.6025917,10.29849,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
471,False,,2402000925,125.602505,10.2990883,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
472,False,,2402000927,125.602215,10.299015,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
473,False,,2402000929,125.6006633,10.30087,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
474,False,,2402000931,125.6022267,10.2985967,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
475,False,,2402000933,125.6024712,10.2987445,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
476,False,,2402000935,125.6025607,10.2986769,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
477,False,,2402000939,125.6022725,10.298362,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
478,False,,2402000942,125.6025066,10.2987055,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
479,False,,2402000944,125.5966967,10.2907133,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
480,False,,2402000945,125.5963167,10.2886267,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
481,False,,2402000948,125.602385,10.298325,Caraga,Dinagat Islands,Tubajon,Diaz,Purok 2,,,,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
482,False,,2402000952,125.5534377,10.3474568,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 3,Bonifacio Street,,60.0,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
483,False,,2402000954,125.5536953,10.3471989,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 3,Bonifacio Street,,71.0,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
484,False,,2402000956,125.5534611,10.347576,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 3,Bonifacio Street,,44.0,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
485,False,,2402000958,125.5534646,10.3475684,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 3,Bonifacio,,40.0,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
486,False,,2402000960,125.5534538,10.3475667,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 3,Bonifacio,,78.0,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
487,False,,2402000962,125.5535842,10.3466691,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 3,Bonifacio Street,,82.0,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
488,False,,2402000966,125.5535555,10.3476054,Caraga,Dinagat Islands,Tubajon,Roxas,Purok 1,Bonifacio Street,,107.0,,,,"Feb 16, 2024","Feb 16, 2024",,download (4).xls
